    0.0000000000 1107.1320800781  400.0000000000
#

    0.0000000000 1117.1320800781  400.0000000000
 -212.1320343018 1117.1320800781  405.0000000000
 -212.1320343018 1107.1320800781  405.0000000000
    0.0000000000 1107.1320800781  400.0000000000
#

    0.0000000000 1117.1320800781  400.0000000000
 -212.1320343018 1117.1320800781  395.0000000000
 -212.1320343018 1107.1320800781  395.0000000000
    0.0000000000 1107.1320800781  400.0000000000
#




